employeeId,name_feedback,total_feedback_count,average_rating,name_engagement,department,total_quizzes_taken,total_score,average_score,total_time_spent,engagement_score
43,Linda Ford,2,4.9,Linda Ford,DATA ENGINEERING,9,49,72.46,98,52.766
42,Luis Miles,7,4.85,Luis Miles,DATA ENGINEERING,1,373,2.88,432,59.248
94,Kevin Williams,3,3.67,Kevin Williams,FULL STACK,2,8,85.33,136,36.253
163,Joel Middleton,9,3.33,Joel Middleton,DATA ENGINEERING,7,482,14.28,390,73.82799999999999
8,Caitlin Howard,3,4.0,Caitlin Howard,DATA SCIENCE,7,394,27.92,316,60.87200000000001
46,Beth Thompson,2,4.65,Beth Thompson,DATA ENGINEERING,10,160,59.6,90,56.76
189,Anna Nguyen,7,2.83,Anna Nguyen,DATA SCIENCE,2,152,93.2,190,48.519999999999996
170,Brandy Powell,3,1.92,Brandy Powell,DATA ENGINEERING,4,171,68.67,389,43.167
51,David Adkins,6,4.22,David Adkins,DATA ENGINEERING,8,215,29.8,352,63.49999999999999
139,Stacey Rogers,2,4.67,Stacey Rogers,FULL STACK,4,101,53.78,289,45.878
99,Christina Hudson,3,1.01,Christina Hudson,DATA SCIENCE,6,43,74.34,238,35.954
169,Adrian Brown,4,3.65,Adrian Brown,DATA SCIENCE,2,485,11.09,191,50.929
44,Dawn Martinez,1,1.18,Dawn Martinez,DATA ENGINEERING,8,156,28.12,246,36.692
113,Martin Salazar,4,2.88,Martin Salazar,FULL STACK,3,219,83.79,479,52.239000000000004
120,Heather Burton,10,4.23,Heather Burton,DATA ENGINEERING,9,459,7.54,302,80.07400000000001
204,Lauren Henderson,6,4.77,Lauren Henderson,DATA SCIENCE,6,298,71.68,467,71.508
112,Randall Phelps,10,4.7,Randall Phelps,DATA ENGINEERING,1,219,87.59,33,58.97899999999999
209,Daniel Lozano,3,4.06,Daniel Lozano,FULL STACK,2,322,1.06,234,43.906
99,Christina Hudson,7,1.15,Christina Hudson,DATA SCIENCE,4,325,86.54,343,55.114000000000004
157,Richard Vazquez,7,4.37,Richard Vazquez,DATA SCIENCE,4,424,47.59,250,66.19900000000001
43,Linda Ford,10,1.35,Linda Ford,DATA ENGINEERING,5,222,28.39,266,52.439
87,Melanie Hayes,10,3.05,Melanie Hayes,DATA ENGINEERING,8,257,38.14,113,64.554
155,Rose Taylor,1,3.56,Rose Taylor,FULL STACK,2,348,81.45,453,51.364999999999995
65,Lisa Simpson DDS,7,3.51,Lisa Simpson DDS,DATA SCIENCE,7,338,50.48,156,63.728
10,James Whitehead,5,2.62,James Whitehead,DATA SCIENCE,7,303,99.8,291,62.4
183,Andrew Cox,6,2.9,Andrew Cox,DATA SCIENCE,7,20,18.61,163,43.520999999999994
124,Michelle Baxter,4,3.22,Michelle Baxter,DATA SCIENCE,1,112,83.29,86,37.409000000000006
190,Diane Carr,1,2.79,Diane Carr,DATA ENGINEERING,8,451,46.17,177,55.357
184,Alexa Gardner,1,2.12,Alexa Gardner,DATA ENGINEERING,4,173,54.95,116,33.215
69,Andres Vance,2,1.76,Andres Vance,FULL STACK,4,293,92.47,134,42.687
199,Tina Thompson,3,4.24,Tina Thompson,DATA SCIENCE,1,8,50.5,304,36.410000000000004
148,Andre Francis,9,3.32,Andre Francis,FULL STACK,7,251,31.17,304,64.517
200,Eugene Benson,9,4.18,Eugene Benson,DATA ENGINEERING,2,12,47.23,93,45.782999999999994
177,Heather Taylor,8,1.09,Heather Taylor,FULL STACK,6,122,88.36,455,55.176
53,Daniel Levine,2,2.26,Daniel Levine,FULL STACK,3,482,4.53,357,45.913000000000004
195,Michael Carr,7,4.16,Michael Carr,DATA ENGINEERING,3,52,2.9,233,43.67
193,Taylor Marsh,5,1.63,Taylor Marsh,FULL STACK,3,298,66.37,59,42.257
27,Dr. Rachel Reed MD,1,1.44,Dr. Rachel Reed MD,DATA ENGINEERING,4,147,47.87,283,32.086999999999996
80,Jose Patterson,6,4.84,Jose Patterson,DATA SCIENCE,6,113,88.81,213,61.021
32,Robert Martin,9,3.2,Robert Martin,DATA SCIENCE,1,264,34.43,350,53.803
45,Briana Carey,6,2.13,Briana Carey,DATA SCIENCE,5,426,27.56,95,52.216
67,Brendan Washington,2,1.55,Brendan Washington,FULL STACK,6,428,25.38,438,50.617999999999995
89,Jeffery Cervantes,5,4.31,Jeffery Cervantes,DATA SCIENCE,4,431,35.15,497,65.93499999999999
6,David Walker,3,4.33,David Walker,FULL STACK,10,39,23.72,122,49.692
76,Jennifer Morales,7,4.65,Jennifer Morales,FULL STACK,6,85,76.99,426,64.219
86,Sarah Farrell,8,2.07,Sarah Farrell,DATA SCIENCE,3,354,92.04,42,54.484
22,Robert Scott,4,3.84,Robert Scott,FULL STACK,7,186,5.13,114,47.592999999999996
140,Bryan Young,4,4.2,Bryan Young,DATA SCIENCE,5,154,29.24,408,52.044
221,Matthew Bradford,4,3.21,Matthew Bradford,DATA ENGINEERING,9,113,60.8,40,50.24
45,Briana Carey,5,4.59,Briana Carey,DATA SCIENCE,10,151,91.09,41,64.329
129,Lori Ibarra,10,4.0,Lori Ibarra,DATA ENGINEERING,5,55,23.66,124,53.046
137,Natalie Lewis,5,3.22,Natalie Lewis,DATA SCIENCE,9,4,33.33,367,51.712999999999994
239,Heather Johnson,4,4.24,Heather Johnson,DATA SCIENCE,1,276,19.87,77,41.527
159,Barbara Perez,3,1.71,Barbara Perez,DATA SCIENCE,3,477,44.41,172,45.801
47,Michelle Mitchell,2,2.43,Michelle Mitchell,DATA SCIENCE,9,10,27.37,257,39.997
201,Steven Harris,7,3.04,Steven Harris,FULL STACK,3,8,93.05,429,50.364999999999995
99,Christina Hudson,1,2.43,Christina Hudson,DATA SCIENCE,10,134,8.6,39,38.72
76,Jennifer Morales,4,2.36,Jennifer Morales,FULL STACK,10,137,4.72,121,45.812000000000005
25,Caroline Smith,8,3.0,Caroline Smith,DATA ENGINEERING,2,185,13.95,130,43.395
167,Heidi Joyce,9,3.76,Heidi Joyce,DATA ENGINEERING,1,416,10.96,154,55.855999999999995
181,Sandy Clark,8,3.38,Sandy Clark,FULL STACK,2,92,5.71,444,46.650999999999996
193,Taylor Marsh,9,3.01,Taylor Marsh,FULL STACK,3,229,34.28,262,53.868
24,Brooke Evans,2,4.2,Brooke Evans,DATA SCIENCE,7,400,4.86,196,55.205999999999996
186,Donna Holmes,7,3.73,Donna Holmes,FULL STACK,5,307,11.98,277,57.938
192,Ashley Harris,10,3.14,Ashley Harris,DATA SCIENCE,8,52,89.4,195,63.48
215,Matthew Jimenez,4,3.28,Matthew Jimenez,FULL STACK,4,137,86.96,97,45.23599999999999
128,Todd Woods,10,1.76,Todd Woods,DATA ENGINEERING,10,429,95.69,46,74.68900000000001
156,Ethan Haney,9,2.48,Ethan Haney,DATA SCIENCE,6,45,94.78,102,53.238
175,Daniel Clark,8,3.44,Daniel Clark,DATA ENGINEERING,9,493,97.29,264,82.48899999999999
39,David Mcconnell,10,2.04,David Mcconnell,DATA ENGINEERING,2,388,81.23,438,64.563
8,Caitlin Howard,8,1.83,Caitlin Howard,DATA SCIENCE,7,407,49.95,499,68.575
179,Mr. Jeffery Hill DDS,2,3.04,Mr. Jeffery Hill DDS,DATA ENGINEERING,1,99,39.89,261,31.329
71,Michael Lee,5,3.33,Michael Lee,FULL STACK,9,372,23.75,73,60.035000000000004
56,Christopher Ryan,9,2.7,Christopher Ryan,DATA SCIENCE,1,62,30.74,69,37.734
219,Monica Roach,8,2.34,Monica Roach,DATA ENGINEERING,2,436,50.7,54,52.949999999999996
228,Kurt Walters,2,2.8,Kurt Walters,FULL STACK,1,308,70.84,252,41.644
239,Heather Johnson,8,4.56,Heather Johnson,DATA SCIENCE,3,135,3.04,149,48.92399999999999
229,Patrick Kelly,5,3.09,Patrick Kelly,FULL STACK,3,62,60.65,384,44.585
185,Damon Bradley,4,3.79,Damon Bradley,DATA SCIENCE,5,456,25.22,281,59.542
99,Christina Hudson,10,2.97,Christina Hudson,DATA SCIENCE,1,316,3.93,185,50.61300000000001
130,Michael Ortega,6,3.4,Michael Ortega,DATA ENGINEERING,5,361,98.05,350,66.845
13,Scott Mcknight,7,1.44,Scott Mcknight,DATA ENGINEERING,2,77,7.98,448,36.598
30,Edward Perry,6,2.5,Edward Perry,DATA SCIENCE,7,97,47.1,409,52.77
145,Amy Reid,7,3.13,Amy Reid,DATA SCIENCE,10,24,40.31,255,56.611
84,Lauren Higgins MD,8,1.64,Lauren Higgins MD,FULL STACK,9,100,23.44,124,49.384
67,Brendan Washington,8,1.23,Brendan Washington,FULL STACK,6,155,60.68,497,55.128
71,Michael Lee,6,1.1,Michael Lee,FULL STACK,3,497,16.67,247,48.887
117,Derek Garcia,3,4.37,Derek Garcia,FULL STACK,1,92,67.04,401,43.884
82,Lisa Forbes,1,4.32,Lisa Forbes,FULL STACK,4,70,38.68,313,40.208
127,Samantha Lopez,4,1.9,Samantha Lopez,FULL STACK,7,173,42.18,422,49.178
98,Kevin Miller,3,1.0,Kevin Miller,FULL STACK,2,199,37.0,304,31.740000000000002
67,Brendan Washington,6,2.56,Brendan Washington,FULL STACK,9,353,5.17,107,57.017
96,Robert Soto,9,1.89,Robert Soto,DATA SCIENCE,7,135,8.61,192,49.661
187,Jeffery Burch,8,1.44,Jeffery Burch,DATA SCIENCE,5,381,2.15,461,56.435
4,Holly Carter,10,2.3,Holly Carter,FULL STACK,1,287,60.54,60,49.934000000000005
23,Brandon Salas,7,4.87,Brandon Salas,FULL STACK,4,480,80.97,95,70.677
188,Jeffery Vaughan,8,3.46,Jeffery Vaughan,DATA SCIENCE,2,142,59.14,400,53.434000000000005
58,Sierra Morrison,4,1.84,Sierra Morrison,DATA SCIENCE,6,354,45.32,142,48.891999999999996
76,Jennifer Morales,5,2.42,Jennifer Morales,FULL STACK,7,213,84.82,275,56.182
33,Robert Lowery,1,3.76,Robert Lowery,DATA SCIENCE,8,71,47.02,108,42.74199999999999
33,Robert Lowery,8,4.01,Robert Lowery,DATA SCIENCE,8,199,65.18,339,69.298
175,Daniel Clark,7,2.69,Daniel Clark,DATA ENGINEERING,7,369,15.24,70,56.444
154,Steven Blankenship,10,2.61,Steven Blankenship,DATA SCIENCE,3,191,99.65,135,56.745000000000005
72,Thomas Johnson,8,1.38,Thomas Johnson,DATA SCIENCE,3,412,99.57,245,58.857
150,Olivia Richards,6,4.88,Olivia Richards,DATA ENGINEERING,7,10,88.15,354,61.815
127,Samantha Lopez,8,3.14,Samantha Lopez,FULL STACK,8,66,22.63,46,50.383
226,Sandra Martin,9,2.38,Sandra Martin,DATA SCIENCE,7,327,11.0,355,62.8
59,Justin Johnson,10,4.78,Justin Johnson,FULL STACK,5,259,76.56,440,75.936
214,Roger Calhoun,8,3.86,Roger Calhoun,DATA SCIENCE,10,413,49.06,393,80.726
114,Stacey Weeks,2,1.76,Stacey Weeks,DATA SCIENCE,2,306,99.96,475,46.775999999999996
114,Stacey Weeks,9,2.32,Stacey Weeks,DATA SCIENCE,6,307,70.56,153,61.676
102,Lauren Holland,4,2.18,Lauren Holland,FULL STACK,10,310,15.87,257,55.846999999999994
29,James Wells,6,2.15,James Wells,DATA SCIENCE,3,362,28.15,458,53.05499999999999
44,Dawn Martinez,10,3.94,Dawn Martinez,DATA ENGINEERING,2,251,83.91,438,66.95100000000001
27,Dr. Rachel Reed MD,8,2.06,Dr. Rachel Reed MD,DATA ENGINEERING,10,88,85.23,462,65.523
234,Adam Cline,5,2.69,Adam Cline,DATA SCIENCE,4,344,41.69,349,53.66899999999999
10,James Whitehead,8,4.2,James Whitehead,DATA SCIENCE,3,187,89.4,162,58.46
211,Austin Lawrence,2,4.59,Austin Lawrence,DATA SCIENCE,9,136,69.19,410,60.919
234,Adam Cline,5,3.46,Adam Cline,DATA SCIENCE,4,304,73.48,457,60.488
123,Pamela Cardenas,9,4.77,Pamela Cardenas,DATA ENGINEERING,7,454,91.95,78,79.995
171,Leslie Porter,4,3.6,Leslie Porter,DATA ENGINEERING,4,422,46.69,328,58.509
27,Dr. Rachel Reed MD,6,3.69,Dr. Rachel Reed MD,DATA ENGINEERING,1,358,22.47,89,47.107
130,Michael Ortega,3,4.37,Michael Ortega,DATA ENGINEERING,9,166,14.41,300,55.56100000000001
42,Luis Miles,3,2.65,Luis Miles,DATA ENGINEERING,2,210,60.4,249,40.019999999999996
158,Tyler Freeman,6,1.84,Tyler Freeman,DATA SCIENCE,10,135,63.67,179,54.706999999999994
92,Thomas Cabrera,7,4.23,Thomas Cabrera,DATA SCIENCE,1,226,94.1,234,56.050000000000004
72,Thomas Johnson,4,2.19,Thomas Johnson,DATA SCIENCE,9,347,49.93,492,63.473
228,Kurt Walters,6,4.17,Kurt Walters,FULL STACK,4,98,69.17,104,49.597
84,Lauren Higgins MD,6,3.12,Lauren Higgins MD,FULL STACK,8,148,58.58,280,57.858000000000004
90,Danielle Brewer,2,1.0,Danielle Brewer,DATA SCIENCE,2,479,65.56,460,46.916000000000004
95,Kimberly Mccarty,3,2.54,Kimberly Mccarty,DATA SCIENCE,3,237,16.79,312,39.559000000000005
140,Bryan Young,1,4.62,Bryan Young,DATA SCIENCE,4,386,53.06,408,57.385999999999996
130,Michael Ortega,2,1.44,Michael Ortega,DATA ENGINEERING,3,415,26.21,308,41.141000000000005
11,John Dixon,3,4.27,John Dixon,DATA ENGINEERING,9,397,84.75,395,73.33500000000001
229,Patrick Kelly,5,2.36,Patrick Kelly,FULL STACK,6,183,19.59,399,48.699
10,James Whitehead,1,1.27,James Whitehead,DATA SCIENCE,8,483,7.02,163,46.361999999999995
182,Joseph Gomez MD,8,2.3,Joseph Gomez MD,FULL STACK,5,46,50.52,454,51.172000000000004
227,Debbie Kramer,5,3.46,Debbie Kramer,DATA ENGINEERING,6,494,98.88,360,72.688
125,Maureen Turner,1,3.4,Maureen Turner,DATA SCIENCE,1,312,94.92,383,47.232
8,Caitlin Howard,2,2.49,Caitlin Howard,DATA SCIENCE,6,203,21.6,276,41.76
47,Michelle Mitchell,3,3.02,Michelle Mitchell,DATA SCIENCE,4,232,88.39,415,52.498999999999995
139,Stacey Rogers,3,4.88,Stacey Rogers,FULL STACK,10,139,5.54,145,54.534
221,Matthew Bradford,7,3.11,Matthew Bradford,DATA ENGINEERING,2,41,12.16,213,37.556
68,Dawn Robinson DVM,7,4.26,Dawn Robinson DVM,DATA ENGINEERING,6,212,4.03,264,57.202999999999996
137,Natalie Lewis,1,4.43,Natalie Lewis,DATA SCIENCE,2,266,72.67,254,46.707
116,Alex Gillespie,2,4.97,Alex Gillespie,DATA ENGINEERING,10,403,36.99,148,66.65899999999999
116,Alex Gillespie,6,1.99,Alex Gillespie,DATA ENGINEERING,4,496,28.86,446,59.606
17,Michael Graves,8,3.7,Michael Graves,DATA SCIENCE,10,185,22.98,232,65.138
207,Thomas Hicks,10,2.44,Thomas Hicks,DATA ENGINEERING,10,286,1.85,263,66.645
232,Chase Lynch,2,1.14,Chase Lynch,FULL STACK,5,237,84.29,437,45.209
158,Tyler Freeman,6,3.09,Tyler Freeman,DATA SCIENCE,2,265,45.35,283,49.155
143,Debra Jackson,6,1.36,Debra Jackson,DATA SCIENCE,8,11,93.56,183,46.896
184,Alexa Gardner,3,4.21,Alexa Gardner,DATA ENGINEERING,8,175,77.76,334,60.29600000000001
131,Christopher Mooney,10,4.76,Christopher Mooney,DATA SCIENCE,4,456,54.66,254,75.826
190,Diane Carr,10,3.67,Diane Carr,DATA ENGINEERING,4,286,27.21,40,57.64099999999999
23,Brandon Salas,3,1.0,Brandon Salas,FULL STACK,9,267,72.56,386,53.656
88,Danny Perez,6,1.85,Danny Perez,DATA SCIENCE,6,472,82.7,432,67.19
62,Joshua Wang,2,4.8,Joshua Wang,DATA ENGINEERING,4,421,19.84,112,52.264
74,Katie Reynolds,7,4.05,Katie Reynolds,FULL STACK,7,277,26.64,284,63.624
201,Steven Harris,8,4.07,Steven Harris,FULL STACK,9,15,88.45,117,62.065000000000005
147,Jennifer Cox,3,1.47,Jennifer Cox,DATA ENGINEERING,3,105,1.36,113,24.476
122,Andrew Jensen,5,4.92,Andrew Jensen,FULL STACK,6,193,28.94,199,56.274
108,Crystal Gordon,6,3.04,Crystal Gordon,DATA ENGINEERING,1,224,46.91,435,48.51100000000001
122,Andrew Jensen,6,3.66,Andrew Jensen,FULL STACK,4,7,80.36,125,45.456
42,Luis Miles,5,1.29,Luis Miles,DATA ENGINEERING,4,370,51.71,235,47.831
190,Diane Carr,7,4.12,Diane Carr,DATA ENGINEERING,3,456,72.44,346,68.884
158,Tyler Freeman,2,2.16,Tyler Freeman,DATA SCIENCE,1,404,72.48,124,40.528
102,Lauren Holland,10,3.71,Lauren Holland,FULL STACK,5,469,40.58,409,75.838
115,Jonathan Powell,10,2.97,Jonathan Powell,DATA ENGINEERING,4,200,20.4,113,52.18
229,Patrick Kelly,6,2.24,Patrick Kelly,FULL STACK,4,143,86.25,419,51.685
215,Matthew Jimenez,8,1.86,Matthew Jimenez,FULL STACK,9,425,55.86,35,64.726
40,David Knight,6,1.18,David Knight,DATA SCIENCE,6,121,22.54,173,39.274
46,Beth Thompson,4,2.94,Beth Thompson,DATA ENGINEERING,8,277,22.54,273,54.554
96,Robert Soto,10,4.84,Robert Soto,DATA SCIENCE,8,22,21.53,251,63.413
25,Caroline Smith,3,3.6,Caroline Smith,DATA ENGINEERING,4,179,44.32,214,44.272000000000006
60,Bernard Hughes,2,3.1,Bernard Hughes,FULL STACK,3,30,46.45,489,38.025
3,Mary Cooper,10,4.33,Mary Cooper,FULL STACK,8,126,42.15,133,65.235
126,Candace Bennett,9,3.75,Candace Bennett,DATA ENGINEERING,4,351,11.52,188,59.952
120,Heather Burton,7,2.25,Heather Burton,DATA ENGINEERING,8,236,77.54,46,57.114000000000004
69,Andres Vance,10,3.17,Andres Vance,FULL STACK,6,292,31.4,464,68.78
116,Alex Gillespie,2,2.66,Alex Gillespie,DATA ENGINEERING,10,86,98.36,151,50.936
52,Melissa Skinner,7,2.73,Melissa Skinner,DATA SCIENCE,1,67,84.58,237,42.798
117,Derek Garcia,5,4.74,Derek Garcia,FULL STACK,7,321,66.44,309,68.624
114,Stacey Weeks,1,1.27,Stacey Weeks,DATA SCIENCE,8,126,50.34,190,36.95399999999999
66,James Mason,10,1.43,James Mason,DATA SCIENCE,5,283,31.56,167,53.536
37,Jessica Christian DDS,2,2.26,Jessica Christian DDS,DATA SCIENCE,8,164,5.95,165,39.495
142,Todd Aguilar,1,1.97,Todd Aguilar,DATA SCIENCE,6,93,55.98,47,32.138
223,Edward Giles,1,4.46,Edward Giles,DATA SCIENCE,8,183,51.17,161,51.497
52,Melissa Skinner,3,1.41,Melissa Skinner,DATA SCIENCE,9,473,21.5,39,51.49
56,Christopher Ryan,1,2.29,Christopher Ryan,DATA SCIENCE,9,295,50.1,40,46.769999999999996
105,Antonio Jones,3,4.43,Antonio Jones,DATA SCIENCE,4,46,94.7,308,49.19
115,Jonathan Powell,9,4.96,Jonathan Powell,DATA ENGINEERING,1,57,7.74,468,52.254000000000005
234,Adam Cline,9,2.55,Adam Cline,DATA SCIENCE,8,51,93.86,370,63.026
170,Brandy Powell,9,1.04,Brandy Powell,DATA ENGINEERING,9,13,72.35,385,55.615
31,Nathan Hunt,2,4.72,Nathan Hunt,FULL STACK,8,93,87.24,304,57.403999999999996
22,Robert Scott,10,1.85,Robert Scott,FULL STACK,5,444,68.76,441,70.856
113,Martin Salazar,7,2.53,Martin Salazar,FULL STACK,2,158,43.66,451,47.82599999999999
65,Lisa Simpson DDS,5,1.53,Lisa Simpson DDS,DATA SCIENCE,1,415,81.58,342,49.718
15,Elizabeth Ayala,1,1.11,Elizabeth Ayala,DATA SCIENCE,3,237,4.64,472,31.823999999999998
238,Tamara Lawrence,8,2.63,Tamara Lawrence,FULL STACK,1,270,28.27,283,47.806999999999995
141,Daniel Frazier,7,2.38,Daniel Frazier,DATA ENGINEERING,10,238,45.49,227,62.12899999999999
86,Sarah Farrell,6,2.93,Sarah Farrell,DATA SCIENCE,7,427,20.72,171,60.292
14,Debbie Hickman,9,3.23,Debbie Hickman,DATA SCIENCE,1,90,41.9,328,47.27
193,Taylor Marsh,1,2.84,Taylor Marsh,FULL STACK,8,410,66.65,102,54.464999999999996
146,Ashley Scott,7,1.56,Ashley Scott,DATA SCIENCE,5,68,97.96,458,51.916
179,Mr. Jeffery Hill DDS,4,3.45,Mr. Jeffery Hill DDS,DATA ENGINEERING,1,332,46.56,82,43.376
166,Frank Butler,6,3.23,Frank Butler,DATA SCIENCE,1,412,9.48,475,53.848000000000006
179,Mr. Jeffery Hill DDS,6,1.07,Mr. Jeffery Hill DDS,DATA ENGINEERING,1,49,12.09,307,27.589000000000002
19,Mark Adams,10,4.52,Mark Adams,DATA ENGINEERING,6,357,93.34,436,82.414
125,Maureen Turner,10,4.06,Maureen Turner,DATA SCIENCE,4,172,83.61,368,66.84099999999998
120,Heather Burton,8,3.68,Heather Burton,DATA ENGINEERING,1,411,35.7,332,59.37
113,Martin Salazar,7,3.86,Martin Salazar,FULL STACK,7,297,24.38,486,67.478
96,Robert Soto,6,2.17,Robert Soto,DATA SCIENCE,4,257,71.2,369,53.46
175,Daniel Clark,5,1.79,Daniel Clark,DATA ENGINEERING,9,239,23.88,219,51.488
93,Reginald Turner,7,1.32,Reginald Turner,DATA ENGINEERING,6,245,81.13,233,53.852999999999994
117,Derek Garcia,8,1.24,Derek Garcia,FULL STACK,4,96,14.84,499,44.263999999999996
46,Beth Thompson,3,3.85,Beth Thompson,DATA ENGINEERING,2,314,15.42,382,47.142
124,Michelle Baxter,9,1.97,Michelle Baxter,DATA SCIENCE,4,420,32.05,477,63.425000000000004
188,Jeffery Vaughan,3,3.8,Jeffery Vaughan,DATA SCIENCE,1,54,47.84,274,35.623999999999995
56,Christopher Ryan,7,1.44,Christopher Ryan,DATA SCIENCE,8,172,41.32,80,48.372
206,Riley Williams,8,4.36,Riley Williams,DATA SCIENCE,5,148,19.93,221,55.773
161,Christine Thompson,6,1.9,Christine Thompson,DATA ENGINEERING,4,288,45.27,376,51.167
163,Joel Middleton,10,3.08,Joel Middleton,DATA ENGINEERING,3,156,70.33,180,55.193000000000005
149,Jon Orr,10,1.86,Jon Orr,DATA ENGINEERING,4,457,92.78,109,65.178
135,Justin Wolfe,3,1.99,Justin Wolfe,FULL STACK,4,490,36.8,288,51.0
201,Steven Harris,4,2.87,Steven Harris,FULL STACK,8,411,68.75,92,60.635000000000005
158,Tyler Freeman,5,1.27,Tyler Freeman,DATA SCIENCE,6,189,77.52,212,46.632000000000005
34,Karen Gray,6,2.82,Karen Gray,DATA SCIENCE,9,258,7.2,304,58.4
12,Patricia Brooks,4,1.66,Patricia Brooks,FULL STACK,2,468,81.39,364,52.778999999999996
208,Cameron Cardenas,1,1.96,Cameron Cardenas,DATA ENGINEERING,8,273,35.52,437,49.05200000000001
4,Holly Carter,6,4.34,Holly Carter,FULL STACK,4,90,51.24,382,53.724000000000004
154,Steven Blankenship,8,2.86,Steven Blankenship,DATA SCIENCE,8,403,46.06,87,65.90599999999999
22,Robert Scott,1,4.75,Robert Scott,FULL STACK,8,69,2.01,493,49.821
230,Jennifer Watson,3,1.25,Jennifer Watson,DATA SCIENCE,7,481,78.2,230,56.66
235,Kenneth Anderson,5,2.21,Kenneth Anderson,DATA SCIENCE,8,205,46.34,429,56.254000000000005
74,Katie Reynolds,4,1.52,Katie Reynolds,FULL STACK,6,457,71.53,224,55.992999999999995
232,Chase Lynch,1,2.34,Chase Lynch,FULL STACK,9,429,25.67,352,56.126999999999995
231,Heather Cruz,7,2.62,Heather Cruz,FULL STACK,10,191,54.78,190,61.398
31,Nathan Hunt,4,2.24,Nathan Hunt,FULL STACK,4,451,37.91,52,47.830999999999996
119,Elizabeth Williams,9,2.92,Elizabeth Williams,DATA ENGINEERING,4,283,69.5,190,59.75
61,Stephanie Mcmahon,4,4.85,Stephanie Mcmahon,DATA ENGINEERING,2,115,89.76,308,51.135999999999996
117,Derek Garcia,10,1.21,Derek Garcia,FULL STACK,9,34,8.79,81,46.699
20,Mark Johnson,9,3.1,Mark Johnson,FULL STACK,4,8,24.3,168,44.51
188,Jeffery Vaughan,7,4.12,Jeffery Vaughan,DATA SCIENCE,1,237,49.56,79,48.49600000000001
20,Mark Johnson,4,2.9,Mark Johnson,FULL STACK,10,425,15.46,487,67.886
139,Stacey Rogers,7,3.96,Stacey Rogers,FULL STACK,5,53,91.18,442,59.918000000000006
82,Lisa Forbes,10,1.56,Lisa Forbes,FULL STACK,6,22,53.88,340,51.30800000000001
4,Holly Carter,9,3.19,Holly Carter,FULL STACK,3,55,33.64,153,45.384
121,Jonathan Mason,4,3.42,Jonathan Mason,DATA ENGINEERING,5,85,92.48,425,52.828
81,Amy Warner,1,2.95,Amy Warner,FULL STACK,9,467,66.68,147,60.088
226,Sandra Martin,1,3.38,Sandra Martin,DATA SCIENCE,1,107,41.17,103,27.977
119,Elizabeth Williams,10,1.82,Elizabeth Williams,DATA ENGINEERING,7,9,11.55,351,49.815
227,Debbie Kramer,6,1.55,Debbie Kramer,DATA ENGINEERING,3,40,48.83,323,37.143
140,Bryan Young,8,3.76,Bryan Young,DATA SCIENCE,2,35,73.35,195,47.675
168,Karen Barrera,2,2.41,Karen Barrera,DATA ENGINEERING,8,21,85.46,50,40.025999999999996
216,Mrs. Brittany Wilson,9,1.01,Mrs. Brittany Wilson,DATA ENGINEERING,4,250,70.19,186,50.778999999999996
64,Steven Stewart,10,3.31,Steven Stewart,FULL STACK,10,306,7.14,489,75.974
96,Robert Soto,10,4.07,Robert Soto,DATA SCIENCE,2,422,33.47,475,70.007
235,Kenneth Anderson,10,2.93,Kenneth Anderson,DATA SCIENCE,2,156,87.14,429,59.254
134,Melissa Nunez,5,1.24,Melissa Nunez,DATA SCIENCE,2,280,12.34,58,32.554
184,Alexa Gardner,1,2.47,Alexa Gardner,DATA ENGINEERING,9,67,28.38,474,44.878
214,Roger Calhoun,4,4.78,Roger Calhoun,DATA SCIENCE,1,287,17.29,213,46.589
143,Debra Jackson,3,2.72,Debra Jackson,DATA SCIENCE,10,285,94.69,332,64.38900000000001
32,Robert Martin,1,2.97,Robert Martin,DATA SCIENCE,5,470,70.59,238,54.499
193,Taylor Marsh,4,4.52,Taylor Marsh,FULL STACK,5,347,99.73,170,63.33299999999999
128,Todd Woods,10,2.16,Todd Woods,DATA ENGINEERING,8,358,98.47,128,71.367
211,Austin Lawrence,4,3.58,Austin Lawrence,DATA SCIENCE,1,320,46.4,400,49.760000000000005
236,Amy Williamson,6,1.46,Amy Williamson,FULL STACK,1,446,0.49,304,43.809
63,Jeffrey Barr,9,4.07,Jeffrey Barr,DATA SCIENCE,3,102,46.21,355,56.081
56,Christopher Ryan,2,4.83,Christopher Ryan,DATA SCIENCE,1,285,51.08,379,49.408
118,Daniel Smith,10,4.94,Daniel Smith,FULL STACK,3,158,9.8,471,62.480000000000004
99,Christina Hudson,1,3.11,Christina Hudson,DATA SCIENCE,6,78,93.65,286,44.644999999999996
125,Maureen Turner,5,1.24,Maureen Turner,DATA SCIENCE,10,113,54.56,290,50.736000000000004
190,Diane Carr,6,4.2,Diane Carr,DATA ENGINEERING,8,488,66.74,473,80.454
77,Michael Farley,5,2.35,Michael Farley,DATA SCIENCE,8,292,19.08,311,55.208
215,Matthew Jimenez,1,2.28,Matthew Jimenez,FULL STACK,7,303,43.76,207,45.75599999999999
25,Caroline Smith,6,4.41,Caroline Smith,DATA ENGINEERING,7,65,74.05,53,54.705000000000005
189,Anna Nguyen,5,1.79,Anna Nguyen,DATA SCIENCE,7,247,15.26,231,47.186
29,James Wells,5,4.62,James Wells,DATA SCIENCE,2,203,37.27,457,53.46700000000001
